,정거장,지역(도),지역(구)
3774,고덕래미안힐스테이트.시니어센터,서울특별시,강동구
3775,명일동신동아아파트,서울특별시,강동구
3776,강동공영차고지,서울특별시,강동구
3777,고덕리엔파크3단지서문,서울특별시,강동구
3778,강동주유소,서울특별시,강동구
3779,명일동한양아파트,서울특별시,강동구
3780,강동아트센터.강동경희대병원,서울특별시,강동구
3781,서울현대요양병원,서울특별시,강동구
3782,굽은다리역구민회관.강동홈플러스,서울특별시,강동구
3783,둔촌동역4번출구,서울특별시,강동구
3784,서울시동부기술교육원,서울특별시,강동구
3785,동명약국앞,서울특별시,강동구
3786,강일리버파크8단지,서울특별시,강동구
3787,동북고등학교.둔촌오륜역,서울특별시,강동구
3788,고덕삼환.주공9단지아파트,서울특별시,강동구
3789,초이동,서울특별시,강동구
3790,초이동,서울특별시,강동구
3791,성내시장,서울특별시,강동구
3792,조일약국,서울특별시,강동구
3793,상일초등학교,서울특별시,강동구
3794,상일초등학교,서울특별시,강동구
3795,강동구청,서울특별시,강동구
3796,강동리버스트상가,서울특별시,강동구
3797,강동리버스트상가,서울특별시,강동구
3798,강동리버스트6.7단지,서울특별시,강동구
3799,강동리버스트7.6단지,서울특별시,강동구
3800,천호역1번출구.문구거리,서울특별시,강동구
3801,상일파출소.고덕아르테온,서울특별시,강동구
3802,둔촌습지앞,서울특별시,강동구
3803,상일동빌라단지,서울특별시,강동구
3804,상일동빌라단지,서울특별시,강동구
3805,상일동주몽재활원,서울특별시,강동구
3806,상일동주몽재활원,서울특별시,강동구
3807,상일동동아아파트,서울특별시,강동구
3808,상일동동아아파트,서울특별시,강동구
3809,상일근린공원,서울특별시,강동구
3810,상일근린공원,서울특별시,강동구
3811,상일동산.롯데캐슬베네루체,서울특별시,강동구
3812,상일동산.롯데캐슬베네루체,서울특별시,강동구
3813,천호역,서울특별시,강동구
3814,천호역,서울특별시,강동구
3815,둔촌2동주민센터.서울양병원,서울특별시,강동구
3816,상일초교,서울특별시,강동구
3817,강동역1번출구.동신중학교,서울특별시,강동구
3818,상일초교,서울특별시,강동구
3819,둔촌2동주민센터,서울특별시,강동구
3820,강동역,서울특별시,강동구
3821,서울양병원,서울특별시,강동구
3822,상일동역1번출구,서울특별시,강동구
3823,서울장애인종합복지관,서울특별시,강동구
3824,길동역1번출구,서울특별시,강동구
3825,선사마을,서울특별시,강동구
3826,강동역.강풀만화거리입구,서울특별시,강동구
3827,고덕천교차로,서울특별시,강동구
3828,고덕천교차로,서울특별시,강동구
3829,고덕자이.고덕천물놀이장,서울특별시,강동구
3830,고덕자이,서울특별시,강동구
3831,일자산입구.둔촌도서관,서울특별시,강동구
3832,일자산입구.둔촌도서관,서울특별시,강동구
3833,JYP엔터테인먼트.윤선생영어교실,서울특별시,강동구
3834,고덕자이.상일여고,서울특별시,강동구
3835,고덕자이.상일여고,서울특별시,강동구
3836,상일1동주민센터.롯데캐슬베네루체,서울특별시,강동구
3837,상일1동주민센터.롯데캐슬베네루체,서울특별시,강동구
3838,천호초교입구사거리,서울특별시,강동구
3839,천호초교입구사거리,서울특별시,강동구
3840,천호역현대백화점.노동권익센터,서울특별시,강동구
3841,명일동국민은행.래미안솔베뉴,서울특별시,강동구
3842,상일동역4번출구.센트럴푸르지오,서울특별시,강동구
3843,상일동역8번출구,서울특별시,강동구
3844,고덕그라시움,서울특별시,강동구
3845,고덕그라시움,서울특별시,강동구
3846,강일중.선사고,서울특별시,강동구
3847,강일중.선사고,서울특별시,강동구
3848,하나은행망원동지점,서울특별시,마포구
3849,월드컵파크3단지후문,서울특별시,마포구
3850,광흥창역.서강동주민센터,서울특별시,마포구
3851,월드컵아이파크,서울특별시,마포구
3852,동도중학교.서울디지인고등학교,서울특별시,마포구
3853,와우공원입구,서울특별시,마포구
3854,신수동성당.신수동주민센터,서울특별시,마포구
3855,용산성당.현대홈타운,서울특별시,마포구
3856,염리초등학교,서울특별시,마포구
3857,중동현대아파트,서울특별시,마포구
3858,MBC,서울특별시,마포구
3859,성산초등학교입구,서울특별시,마포구
3860,난지천공원,서울특별시,마포구
3861,한강공원입구,서울특별시,마포구
3862,중동초등학교,서울특별시,마포구
3863,염리삼성아파트,서울특별시,마포구
3864,홍대정문,서울특별시,마포구
3865,경성중고후문,서울특별시,마포구
3866,아현전철역,서울특별시,마포구
3867,광성중고등학교,서울특별시,마포구
3868,로데오거리,서울특별시,마포구
3869,하늘초등학교,서울특별시,마포구
3870,산울림소극장,서울특별시,마포구
3871,중동초등학교,서울특별시,마포구
3872,서교동주민센터,서울특별시,마포구
3873,신수경남아파트,서울특별시,마포구
3874,상암중학교,서울특별시,마포구
3875,한겨레신문사,서울특별시,마포구
3876,세븐일레븐,서울특별시,마포구
3877,난지천공원,서울특별시,마포구
3878,상암동주민센터앞,서울특별시,마포구
3879,경성중고.홍익디자인고,서울특별시,마포구
3880,양화진성지공원입구,서울특별시,마포구
3881,마포소방서,서울특별시,마포구
3882,성산시영아파트,서울특별시,마포구
3883,코오롱아파트사거리,서울특별시,마포구
3884,서부면허시험장.월드컵파크8단지,서울특별시,마포구
3885,용강동주민센터,서울특별시,마포구
3886,애오개역,서울특별시,마포구
3887,서강초등학교,서울특별시,마포구
3888,금호태영아파트,서울특별시,마포구
3889,성산초등학교,서울특별시,마포구
3890,상수동,서울특별시,마포구
3891,서부수도사업소,서울특별시,마포구
3892,서서울농협홍대역점,서울특별시,마포구
3893,상암DMC홍보관.YTN,서울특별시,마포구
3894,광흥창역,서울특별시,마포구
3895,신촌농협.하나로마트,서울특별시,마포구
3896,신수동성당.신수동주민센터,서울특별시,마포구
3897,합정역,서울특별시,마포구
3898,한겨레신문사,서울특별시,마포구
3899,이화여대입구,서울특별시,마포구
3900,창전삼성아파트,서울특별시,마포구
3901,코오롱아파트사거리,서울특별시,마포구
3902,효성약국,서울특별시,마포구
3903,중부여성발전센터,서울특별시,마포구
3904,새서울의원,서울특별시,마포구
3905,월드컵파크7단지,서울특별시,마포구
3906,공덕역2번출구,서울특별시,마포구
3907,창전삼성아파트입구,서울특별시,마포구
3908,서강초등학교,서울특별시,마포구
3909,망원교회,서울특별시,마포구
3910,홀트아동복지회,서울특별시,마포구
3911,마포세무서,서울특별시,마포구
3912,대명아파트,서울특별시,마포구
3913,망원우체국,서울특별시,마포구
3914,에덴지우아파트,서울특별시,마포구
3915,새화빌딩,서울특별시,마포구
3916,서강대학교,서울특별시,마포구
3917,연남동,서울특별시,마포구
3918,가든호텔.삼성프라자,서울특별시,마포구
3919,마포구청.농수산물시장,서울특별시,마포구
3920,경성중고후문,서울특별시,마포구
3921,신촌로터리,서울특별시,마포구
3922,극동방송,서울특별시,마포구
3923,홍대입구역,서울특별시,마포구
3924,아현1동경로당,서울특별시,마포구
3925,굴다리시장,서울특별시,마포구
3926,월드컵경기장역,서울특별시,마포구
3927,월드컵경기장남측.월드컵공원,서울특별시,마포구
3928,우리은행서교동지점,서울특별시,마포구
3929,하나님의교회,서울특별시,마포구
3930,마포농수산물시장.월드컵공원,서울특별시,마포구
3931,경의선책거리.산울림소극장,서울특별시,마포구
3932,아현동주민센터,서울특별시,마포구
3933,월드컵파크9.10.11.12단지,서울특별시,마포구
3934,마포구청역,서울특별시,마포구
3935,창전중앙하이츠아파트,서울특별시,마포구
3936,하모니마트사거리,서울특별시,마포구
3937,한강밤섬자이아파트,서울특별시,마포구
3938,홍대입구역,서울특별시,마포구
3939,래미안웰스트림아파트,서울특별시,마포구
3940,교보생명,서울특별시,마포구
3941,하나님의교회,서울특별시,마포구
3942,산울림포스트극장,서울특별시,마포구
3943,동도중학교.서울디자인고등학교,서울특별시,마포구
3944,마포역,서울특별시,마포구
3945,다운교회,서울특별시,마포구
3946,마포세무서,서울특별시,마포구
3947,서부면허시험장,서울특별시,마포구
3948,우성아파트입구,서울특별시,마포구
3949,웨딩타운,서울특별시,마포구
3950,합정역,서울특별시,마포구
3951,마포중앙도서관,서울특별시,마포구
3952,서울화력발전소입구,서울특별시,마포구
3953,월드컵경기장북측,서울특별시,마포구
3954,성산2동주민센터,서울특별시,마포구
3955,화평교회,서울특별시,마포구
3956,광흥창역.서강동주민센터,서울특별시,마포구
3957,스탠포드호텔,서울특별시,마포구
3958,서강유치원,서울특별시,마포구
3959,마포세무서,서울특별시,마포구
3960,동교로사거리,서울특별시,마포구
3961,마포구청.마포구청역,서울특별시,마포구
3962,월드컵파크3단지,서울특별시,마포구
3963,상수두산아파트,서울특별시,마포구
3964,기업은행서교동지점(최규하대통령가옥),서울특별시,마포구
3965,도화현대1차아파트111동앞,서울특별시,마포구
3966,동교로사거리,서울특별시,마포구
3967,상암고등학교,서울특별시,마포구
3968,월드컵공원입구.문화비축기지입구,서울특별시,마포구
3969,고니빌딩,서울특별시,마포구
3970,마포자이2차아파트.대흥역,서울특별시,마포구
3971,상암DMC홍보관.YTN,서울특별시,마포구
3972,경성중고.홍대부속여중고입구,서울특별시,마포구
3973,성산119안전센터,서울특별시,마포구
3974,난지한강공원,서울특별시,마포구
3975,월드컵파크10단지,서울특별시,마포구
